country_name,country_code,region,income_group,year,cpi,int_rate,gdp_ growth_rate,gdp,exchange_rate,unemployment_rate
Afghanistan,AFG,Middle East & North Africa,Low income,2008,26.41866415,12.55796014,3.92498382,11060395115.68,50.24961474,7.878
Africa Western and Central,AFW,Combined,Not classified,2008,8.452976233,0,6.276134511,538070142057.24,0,3.968542177
Angola,AGO,Sub-Saharan Africa,Lower middle income,2008,12.47582913,-5.723724307,11.16999999,68906854084.06,75.03335417,16.228
Albania,ALB,Europe & Central Asia,Upper middle income,2008,3.320870904,9.199158236,6.907062307,9861658465.34,83.8946041,13.06
Andorra,AND,Europe & Central Asia,High income,2008,0,0,-5.559186369,3154034156.98,0,0
Arab World,ARB,Combined,Not classified,2008,0,0,5.568565669,2051575381509.19,0,9.880419777
United Arab Emirates,ARE,Middle East & North Africa,High income,2008,0,0,3.191836273,304301112624.58,3.6725,2.821
Argentina,ARG,Latin America & Caribbean,Upper middle income,2008,0,0,4.057233103,533491913656.28,3.14416456,7.837
Armenia,ARM,Europe & Central Asia,Upper middle income,2008,0,10.43491465,6.9,9697605816.56,305.9694003,17.1
American Samoa,ASM,East Asia & Pacific,High income,2008,0,0,-2.657342657,715126717.56,1,0
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2008,5.333806398,5.433293823,-0.014006598,1696776362.25,2.7,0
Australia,AUS,East Asia & Pacific,High income,2008,4.35029855,4.148952312,3.586266952,1133349428616.57,1.192178333,4.242
Austria,AUT,Europe & Central Asia,High income,2008,3.215950332,0,1.453305621,366677269701.42,0.67992268,4.198
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2008,20.84908718,-6.414370427,10.59143729,41872616381.69,0.821619579,5.86
Burundi,BDI,Sub-Saharan Africa,Low income,2008,24.40695104,-6.194832542,4.861716367,2490397480.72,1185.690833,1.634
Belgium,BEL,Europe & Central Asia,High income,2008,4.489444205,0,0.446905131,432478429044.83,0.67992268,6.976
Benin,BEN,Sub-Saharan Africa,Lower middle income,2008,0,-1.362331083,4.896577084,8704320326.22,446.0000414,0.894
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2008,0,-3.82524863,5.799991741,8139754707.29,446.0000414,3.496
Bangladesh,BGD,South Asia,Lower middle income,2008,0,4.661742573,6.013789757,129513195397.25,68.598275,4.492
Bulgaria,BGR,Europe & Central Asia,High income,2008,12.3487196,2.551230925,6.129558799,48437324160.60,1.337116667,5.609
Bahrain,BHR,Middle East & North Africa,High income,2008,0,-2.821019654,6.24501095,25520789027.36,0.376,1.014
"Bahamas, The",BHS,Latin America & Caribbean,High income,2008,0,3.952551212,-2.32364807,11578710831.22,1,8.18
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2008,7.427043103,-0.332619169,5.443831035,15505477767.97,1.33519568,23.405
Belarus,BLR,Europe & Central Asia,Upper middle income,2008,14.83787648,-10.44729532,10.19999952,49332527213.97,0.21363975,6.698
Belize,BLZ,Latin America & Caribbean,Upper middle income,2008,0,10.16862141,-1.682116446,1882149832.94,2,8.18
Bermuda,BMU,North America,High income,2008,0,0,-1.865955826,8198943712.90,1,0
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2008,14.00681077,3.16372004,6.148497875,23477060537.74,7.238320699,2.603
Brazil,BRA,Latin America & Caribbean,Upper middle income,2008,5.678593903,35.36675779,5.094195447,1585905180197.00,1.833766667,8.268
Barbados,BRB,Latin America & Caribbean,High income,2008,0,8.080390549,0.633460591,5857135318.67,2,8.12
Brunei Darussalam,BRN,East Asia & Pacific,High income,2008,0,-9.068003287,-3.900710821,12892826139.07,1.417166667,6.216
Bhutan,BTN,South Asia,Lower middle income,2008,0,7.810135525,4.529448777,1384891723.57,43.50518333,3.842
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2008,0,6.554592171,3.252072958,12009117014.19,6.826858333,16.328
Central African Republic,CAF,Sub-Saharan Africa,Low income,2008,9.258950994,0,2.054130962,2052972574.37,446.0000414,5.139
Canada,CAN,North America,High income,2008,2.370270674,0.704688615,0.995406301,1398632992945.77,1.067086918,6.284
Central Europe and the Baltics,CEB,Combined,Not classified,2008,6.358663802,0,3.962065117,1173606899743.37,0,6.600048232
Switzerland,CHE,Europe & Central Asia,High income,2008,2.426041171,1.865523206,2.807983592,630788402145.89,1.08309,3.35
Channel Islands,CHI,Europe & Central Asia,High income,2008,0,0,0,0.00,0.54396625,5.478
Chile,CHL,Latin America & Caribbean,High income,2008,8.71626873,12.9104702,3.789392806,191225100461.16,522.4610358,9.285
China,CHN,East Asia & Pacific,Upper middle income,2008,5.92525137,-2.361085723,9.670245886,6373544042638.01,6.948655,4.59
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2008,6.308527692,-0.368943717,4.782665979,31295490700.86,446.0000414,6.379
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2008,0,0,2.847677889,24053813243.65,446.0000414,3.387
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2008,0,18.83434227,6.225894269,23685703159.35,559.2925083,3.627
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2008,4.95875092,0,6.306375956,8480255108.63,446.0000414,19.94
Colombia,COL,Latin America & Caribbean,Upper middle income,2008,6.996884956,8.821016975,3.283446186,220919487240.85,1965.1375,11.273
Comoros,COM,Sub-Saharan Africa,Lower middle income,2008,0,7.131475931,3.964611189,666198751.75,334.5000311,4.398
Cabo Verde,CPV,Sub-Saharan Africa,Upper middle income,2008,6.774435464,6.0515898,7.039011296,1623608884.80,75.33600384,13.335
Costa Rica,CRI,Latin America & Caribbean,High income,2008,13.42446355,3.952220959,4.738174878,44866362740.57,526.2355134,4.934
Caribbean small states,CSS,Combined,Not classified,2008,8.033273277,0,1.711231763,57665512810.43,0,7.858767834
Cuba,CUB,Latin America & Caribbean,Upper middle income,2008,0,0,4.116828042,73047369063.91,0,1.583
Curacao,CUW,Latin America & Caribbean,High income,2008,6.876323937,0,2.18804308,3093010563.03,0,0
Cayman Islands,CYM,Latin America & Caribbean,High income,2008,0,0,-0.357401201,4762941571.77,0.83333,0
Cyprus,CYP,Europe & Central Asia,High income,2008,4.669008419,0,3.646989221,21592439785.33,0.67992268,3.756
Czechia,CZE,Europe & Central Asia,High income,2008,6.358663802,4.141457539,2.612268072,178518044754.25,17.07166667,4.392
Germany,DEU,Europe & Central Asia,High income,2008,2.628379816,0,0.910403214,3201977118076.66,0.67992268,7.508
Djibouti,DJI,Middle East & North Africa,Lower middle income,2008,0,0,0,0.00,177.721,26.194
Dominica,DMA,Latin America & Caribbean,Upper middle income,2008,6.359921833,8.234462057,7.121312178,597829935.17,2.7,0
Denmark,DNK,Europe & Central Asia,High income,2008,3.416267943,0,-0.41717844,294307201413.93,5.098130833,3.683
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2008,10.6446211,8.786145602,3.268086713,50823044977.74,34.52936096,4.764
Algeria,DZA,Middle East & North Africa,Upper middle income,2008,4.858590628,-6.183124665,2.499999999,152065353506.52,64.5828,11.33
East Asia & Pacific (excluding high income),EAP,Combined,Not classified,2008,10.33682692,0,8.648825848,7975801115667.22,0,4.434586902
Early-demographic dividend,EAR,Combined,Not classified,2008,10.44698751,0,3.450056566,7735129871950.17,0,6.798740057
East Asia & Pacific,EAS,Combined,Not classified,2008,8.026267269,0,4.435970155,15695648041605.60,0,4.373138942
Europe & Central Asia (excluding high income),ECA,Combined,Not classified,2008,12.59701702,0,3.047592665,1135271170084.75,0,8.551479857
Europe & Central Asia,ECS,Combined,Not classified,2008,6.042512539,0,0.998647542,19465179329579.00,0,7.162204557
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2008,8.40009594,0,6.564920682,72000071699.66,1,3.917
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2008,0,0.107853155,7.156283566,262077623377.43,5.4325,8.517
Euro area,EMU,Combined,Not classified,2008,4.11407022,0,0.416501938,11624175509514.00,0.67992268,7.543878985
Eritrea,ERI,Sub-Saharan Africa,Low income,2008,0,0,-9.783030018,1952837971.21,15.375,5.524
Spain,ESP,Europe & Central Asia,High income,2008,4.07534336,0,0.767165748,1245931907237.16,0.67992268,11.254
Estonia,EST,Europe & Central Asia,High income,2008,10.36235803,0,-5.125311543,22314692031.20,10.69444309,5.455
Ethiopia,ETH,Sub-Saharan Africa,Not classified,2008,44.35668588,-17.12177624,10.78852169,32441436121.86,9.599741667,2.335
European Union,EUU,Combined,Not classified,2008,4.164971935,0,0.623252927,13270906111459.20,0,7.241401103
Fragile and conflict affected situations,FCS,Combined,Not classified,2008,0,0,5.05209753,1299979028252.30,0,5.003304269
Finland,FIN,Europe & Central Asia,High income,2008,4.065953554,0,0.784431236,246328504349.49,0.67992268,6.369
Fiji,FJI,East Asia & Pacific,Upper middle income,2008,0,5.715797036,1.03279422,3831109777.44,1.594034411,4.185
France,FRA,Europe & Central Asia,High income,2008,2.812861949,0,0.380171436,2334072135222.36,0.67992268,7.386
Faroe Islands,FRO,Europe & Central Asia,High income,2008,0,0,0,2166314314.46,5.098130833,0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2008,8.423725662,8.926581578,-2.408492587,307099219.76,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2008,0,0,-3.308430649,10395827037.77,446.0000414,19.191
United Kingdom,GBR,Europe & Central Asia,High income,2008,3.521408563,1.206755463,-0.248797261,2723563287347.57,0.54396625,5.705
Georgia,GEO,Europe & Central Asia,Upper middle income,2008,9.999487616,7.712041659,2.42161441,11430503827.91,1.490791667,17.87
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2008,16.49463961,0,9.149798938,31103809332.79,1.052275,5.144
Gibraltar,GIB,Europe & Central Asia,High income,2008,0,0,0,0.00,0.54396625,0
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2008,23.06561294,0,4.13301616,6778506429.10,4601.691004,4.829
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2008,4.443654909,23.93164352,6.255905534,1195557048.77,22.19235,10.092
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2008,0,-6.898170915,4.524575146,906163311.06,446.0000414,3.164
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2008,0,0,17.79910913,14151023687.90,446.0000414,7.831
Greece,GRC,Europe & Central Asia,High income,2008,4.152797081,0,0.057474024,265024939553.22,0.67992268,7.664
Grenada,GRD,Latin America & Caribbean,Upper middle income,2008,8.033273277,1.558916371,0.947542625,921267656.67,2.7,0
Greenland,GRL,Europe & Central Asia,High income,2008,0,0,6.166132702,2395498418.16,5.098130833,0
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2008,11.35576113,3.641592346,3.293524,49747574944.11,7.560028333,2.873
Guam,GUM,East Asia & Pacific,High income,2008,0,0,2.034587996,5292444949.95,1,8.892
Guyana,GUY,Latin America & Caribbean,High income,2008,8.10202207,4.589259232,1.755223496,3374858506.07,203.6333333,11.027
High income,HIC,Combined,Not classified,2008,4.671452487,0,0.67489657,45611444646658.90,0,5.930420733
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2008,4.303154841,3.980018902,2.127920936,256910536639.06,7.786833333,3.56
Honduras,HND,Latin America & Caribbean,Lower middle income,2008,11.40342708,9.412844125,4.23160011,17428555328.72,18.90375833,3.156
Heavily indebted poor countries (HIPC),HPC,Combined,Not classified,2008,14.15196661,0,5.642563555,481829334685.56,0,4.532949801
Croatia,HRV,Europe & Central Asia,High income,2008,6.076968388,4.302065784,1.968590093,55900878029.59,4.93503975,8.53
Haiti,HTI,Latin America & Caribbean,Lower middle income,2008,15.28177448,4.558151259,2.658032308,12928818990.66,39.10759167,16.195
Hungary,HUN,Europe & Central Asia,High income,2008,6.042512539,5.135197585,0.993437085,119752782052.75,172.1133333,7.817
IBRD only,IBD,Combined,Not classified,2008,9.999487616,0,5.941472961,18192788695809.50,0,6.317963764
IDA & IBRD total,IBT,Combined,Not classified,2008,10.22666633,0,5.869777137,19763944053275.60,0,5.860552072
IDA total,IDA,Combined,Not classified,2008,11.05954661,0,5.040352949,1569821116520.80,0,4.065010955
IDA blend,IDB,Combined,Not classified,2008,7.40385437,0,4.174231345,779570490380.01,0,3.050917065
Indonesia,IDN,East Asia & Pacific,Upper middle income,2008,10.22666633,-3.852245029,6.0137036,591893632243.07,9698.9625,7.208
IDA only,IDX,Combined,Not classified,2008,11.80368259,0,5.939312922,790283915196.50,0,4.617179665
Isle of Man,IMN,Europe & Central Asia,High income,2008,0,0,4.900001001,5620683069.92,0.54396625,0
India,IND,South Asia,Lower middle income,2008,8.349267049,3.77175625,3.086698059,1312424303406.43,43.50518333,7.656
Ireland,IRL,Europe & Central Asia,High income,2008,4.035688349,0,-4.484069567,222288216395.02,0.67992268,6.774
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2008,25.41050903,-6.214920244,0.250856553,380285006930.53,9428.528261,10.63
Iraq,IRQ,Middle East & North Africa,Upper middle income,2008,0,-8.419722882,8.228107104,109562085020.29,1193.083333,8.467
Iceland,ISL,Europe & Central Asia,High income,2008,12.69439428,7.14395432,2.209496413,17083688335.53,87.94791667,2.946
Israel,ISR,Middle East & North Africa,High income,2008,4.527447651,0,3.222096,237930977208.35,3.588021194,7.704
Italy,ITA,Europe & Central Asia,High income,2008,3.347832584,4.328629036,-1.023138512,1986572667176.02,0.67992268,6.723
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2008,22.0228385,2.887816768,-0.811736703,14575694935.60,72.75620341,6.666
Jordan,JOR,Middle East & North Africa,Lower middle income,2008,13.971231,-11.80766163,7.220386373,31384186979.03,0.70966655,12.7
Japan,JPN,East Asia & Pacific,High income,2008,1.380078862,2.846981386,-1.224289001,4297492743392.88,103.359494,4.002
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2008,17.13989978,0,3.3,134968901021.86,120.2991667,6.63
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2008,0,-0.98499697,0.232282745,49939962360.03,69.17531982,2.756
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2008,24.52010242,3.019118011,8.401616049,5140072739.63,36.57459167,2.642
Cambodia,KHM,East Asia & Pacific,Lower middle income,2008,24.09685193,0,7.476366066,15326369460.35,4054.166667,0.825
Kiribati,KIR,East Asia & Pacific,Lower middle income,2008,13.66539953,0,-2.984731216,141933271.36,1.192178333,0
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2008,5.300296751,7.24857551,11.31703583,858287028.94,2.7,0
"Korea, Rep.",KOR,East Asia & Pacific,High income,2008,4.673896555,4.222685183,3.012984873,1171772731392.34,1100.125833,2.959
Kuwait,KWT,Middle East & North Africa,High income,2008,0,-9.312048743,2.479756943,105665789857.46,0.268828367,1.75
Latin America & Caribbean (excluding high income),LAC,Combined,Not classified,2008,10.15478465,0,3.729333496,3943677808806.09,0,6.779255249
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2008,7.628808876,13.90416092,7.824902763,8496261313.37,8740.181403,0.943
Lebanon,LBN,Middle East & North Africa,Lower middle income,2008,0,2.260586371,9.069128268,37931620043.70,1507.5,7.666
Liberia,LBR,Sub-Saharan Africa,Low income,2008,17.48944864,-2.495873095,7.145691128,2258921103.44,63.2075,2.222
Libya,LBY,Middle East & North Africa,Upper middle income,2008,0,-14.3153031,-0.162048239,83573471186.93,1.223562393,19.006
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,2008,5.549547694,7.365603461,4.94932194,1786567823.16,2.7,12.72
Latin America & Caribbean,LCN,Combined,Not classified,2008,8.758683177,0,3.645692253,4657162364103.82,0,6.838666757
Least developed countries: UN classification,LDC,Combined,Not classified,2008,0,0,6.457939716,689902042321.53,0,4.795883027
Low income,LIC,Combined,Not classified,2008,0,0,4.998063243,331811747282.37,0,5.403777353
Liechtenstein,LIE,Europe & Central Asia,High income,2008,0,0,1.798088478,0.00,0,0
Sri Lanka,LKA,South Asia,Lower middle income,2008,0,2.204690478,5.950088145,55876443247.65,108.3337627,5.22
Lower middle income,LMC,Combined,Not classified,2008,11.49225113,0,4.583068666,3440411280371.67,0,5.898420395
Low & middle income,LMY,Combined,Not classified,2008,10.33539735,0,5.940122692,17325002016933.00,0,5.857531826
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2008,10.71566613,-0.456542832,5.52341967,1911244554.99,8.261223333,15.907
Late-demographic dividend,LTE,Combined,Not classified,2008,9.732283171,0,6.957459916,12691597346238.70,0,5.136655022
Lithuania,LTU,Europe & Central Asia,High income,2008,10.92588562,0,2.599461546,39416661070.64,2.357075,5.826
Luxembourg,LUX,Europe & Central Asia,High income,2008,3.40187963,0,-0.300175625,53797819880.86,0.67992268,5.06
Latvia,LVA,Europe & Central Asia,High income,2008,15.40231911,0,-3.388716658,27231101091.06,0.480816667,7.739
"Macao SAR, China",MAC,East Asia & Pacific,High income,2008,8.611018586,-4.22129521,3.391296513,31426893919.93,8.020109917,2.999
St. Martin (French part),MAF,Latin America & Caribbean,High income,2008,0,0,0,0.00,0.67992268,0
Morocco,MAR,Middle East & North Africa,Lower middle income,2008,3.714843115,0,5.684539363,84721870674.82,7.750325,9.57
Monaco,MCO,Europe & Central Asia,High income,2008,0,0,0.746871215,5197028095.39,0.67992268,0
Moldova,MDA,Europe & Central Asia,Upper middle income,2008,12.78304726,10.81971634,7.800000145,6452653478.32,10.39204368,2.073
Madagascar,MDG,Sub-Saharan Africa,Low income,2008,9.296508394,33.97056149,6.712632539,10272850829.86,1708.370833,3.438
Maldives,MDV,South Asia,Upper middle income,2008,12.04145835,-1.176858502,8.976454605,3158820511.64,12.8,10.242
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Combined,Not classified,2008,0,0,4.37559202,2859801817445.35,0,6.583499166
Mexico,MEX,Latin America & Caribbean,Upper middle income,2008,5.124982746,2.253200654,0.943331873,1084575522274.83,11.12971667,3.874
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2008,0,0,-7.566346697,163700000.00,1,0
